sample,family,variant,diameter_nm,energy_map,closure,reactive,cls,flags,theta_bri,bridging_capacity_umol_g,N_react_umol_g,TOF_s_1,N_react_uncapped_umol_g,TOF_uncapped_s_1,pair_fraction,iterations,inventory_residual
R600,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z8,SENSITIVITY,RECON_CAP,0.457292,13.5581,0.519124,7.55118,0.0466572,,0,6,-8.5e-14
R800,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,BRI,SENSITIVITY,RECON_CAP,0.545669,13.5581,2.30487,0.872066,7.39821,0.271687,0,5,1.1e-11
R800,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z2,SENSITIVITY,RECON_CAP,0.545669,13.5581,1.58783,1.26588,1.52712,1.31621,0,5,1.1e-11
R800,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z4,SENSITIVITY,RECON_CAP,0.545669,13.5581,1.09385,1.83754,0.315223,6.37645,0,5,1.1e-11
R800,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z8,SENSITIVITY,RECON_CAP,0.545669,13.5581,0.519124,3.87191,0.013431,,0,5,1.1e-11
R1000,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.677688,13.5581,2.30487,0.0196974,9.18814,0.00494115,0,5,-9.1e-13
R1000,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.677688,13.5581,1.58783,0.0285926,0.954508,0.0475638,0,5,-9.1e-13
R1000,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.677688,13.5581,1.09385,0.0415047,0.0991589,,0,5,-9.1e-13
R1000,global,eps 64 (a_axis),900,LI_CONT xi 0.5,GLOBAL eps 64,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.677688,13.5581,0.519124,0.087455,0.00107013,,0,5,-9.1e-13
A600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,BRI,SENSITIVITY,,0.0588782,13.5581,0.798274,2.83111,0.798274,2.83111,0,8,1.1e-14
A600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z2,SENSITIVITY,,0.0588782,13.5581,0.707039,3.19643,0.707039,3.19643,0,8,1.1e-14
A600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z4,SENSITIVITY,,0.0588782,13.5581,0.626232,3.60889,0.626232,3.60889,0,8,1.1e-14
A600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z8,SENSITIVITY,,0.0588782,13.5581,0.491268,4.60034,0.491268,4.60034,0,8,1.1e-14
R500,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,BRI,SENSITIVITY,,0.0909021,13.5581,1.23246,3.05893,1.23246,3.05893,0,7,-2.1e-14
R500,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z2,SENSITIVITY,,0.0909021,13.5581,1.01858,3.70125,1.01858,3.70125,0,7,-2.1e-14
R500,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z4,SENSITIVITY,,0.0909021,13.5581,0.84181,4.47844,0.84181,4.47844,0,7,-2.1e-14
R500,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z8,SENSITIVITY,,0.0909021,13.5581,0.574985,6.55669,0.574985,6.55669,0,7,-2.1e-14
R600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,BRI,SENSITIVITY,,0.128361,13.5581,1.74032,2.25246,1.74032,2.25246,0,6,1.0e-12
R600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z2,SENSITIVITY,,0.128361,13.5581,1.32222,2.96471,1.32222,2.96471,0,6,1.0e-12
R600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z4,SENSITIVITY,,0.128361,13.5581,1.00456,3.9022,1.00456,3.9022,0,6,1.0e-12
R600,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z8,SENSITIVITY,,0.128361,13.5581,0.579861,6.76024,0.579861,6.76024,0,6,1.0e-12
R800,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,BRI,SENSITIVITY,,0.165074,13.5581,2.23808,0.898092,2.23808,0.898092,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z2,SENSITIVITY,,0.165074,13.5581,1.56017,1.28832,1.56017,1.28832,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z4,SENSITIVITY,,0.165074,13.5581,1.0876,1.84811,1.0876,1.84811,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z8,SENSITIVITY,,0.165074,13.5581,0.528519,3.80308,0.528519,3.80308,0,6,-1.1e-13
R1000,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.279008,13.5581,2.30487,0.0196974,3.78281,0.0120017,0,6,8.0e-13
R1000,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.279008,13.5581,1.58783,0.0285926,1.96641,0.0230877,0,6,8.0e-13
R1000,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.279008,13.5581,1.09385,0.0415047,1.0222,0.044414,0,6,8.0e-13
R1000,global,eps 107 (c_axis),900,PAB,GLOBAL eps 107,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.279008,13.5581,0.519124,0.087455,0.276222,0.164361,0,6,8.0e-13
A600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,BRI,SENSITIVITY,,0.156787,13.5581,2.12573,1.06316,2.12573,1.06316,0,6,1.8e-14
A600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z2,SENSITIVITY,,0.156787,13.5581,1.51141,1.49529,1.51141,1.49529,0,6,1.8e-14
A600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z4,SENSITIVITY,,0.156787,13.5581,1.07463,2.10306,1.07463,2.10306,0,6,1.8e-14
A600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z8,SENSITIVITY,,0.156787,13.5581,0.543257,4.16009,0.543257,4.16009,0,6,1.8e-14
R500,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.235475,13.5581,2.30487,1.63567,3.19258,1.18086,0,6,0.0e+00
R500,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.235475,13.5581,1.58783,2.37432,1.86606,2.0203,0,6,0.0e+00
R500,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.235475,13.5581,1.09385,3.44653,1.09071,3.45646,0,6,0.0e+00
R500,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.235475,13.5581,0.519124,7.26223,0.372629,10.1173,0,6,0.0e+00
R600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.323679,13.5581,2.30487,1.70075,4.38846,0.893253,0,5,1.0e-12
R600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.323679,13.5581,1.58783,2.46879,2.00733,1.95285,0,5,1.0e-12
R600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.323679,13.5581,1.09385,3.58366,0.918172,4.26935,0,5,1.0e-12
R600,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.323679,13.5581,0.519124,7.55118,0.192104,20.4056,0,5,1.0e-12
R800,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.402115,13.5581,2.30487,0.872066,5.45191,0.368678,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.402115,13.5581,1.58783,1.26588,1.94887,1.03137,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.402115,13.5581,1.09385,1.83754,0.696655,2.88522,0,6,-1.1e-13
R800,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.402115,13.5581,0.519124,3.87191,0.0890199,,0,6,-1.1e-13
R1000,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.584461,13.5581,2.30487,0.0196974,7.92416,0.00572931,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.584461,13.5581,1.58783,0.0285926,1.36828,0.0331803,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.584461,13.5581,1.09385,0.0415047,0.236265,0.192157,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,HAM,GLOBAL eps 107,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.584461,13.5581,0.519124,0.087455,0.00704441,,0,7,1.1e-13
A600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.190075,13.5581,2.30487,0.980532,2.57704,0.876974,0,7,7.1e-15
A600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.190075,13.5581,1.58783,1.42333,1.69049,1.33689,0,7,7.1e-15
A600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.190075,13.5581,1.09385,2.06609,1.10892,2.03801,0,7,7.1e-15
A600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.190075,13.5581,0.519124,4.35349,0.477179,4.73616,0,7,7.1e-15
R500,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.28928,13.5581,2.30487,1.63567,3.92208,0.961225,0,6,2.1e-14
R500,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.28928,13.5581,1.58783,2.37432,1.98113,1.90295,0,6,2.1e-14
R500,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.28928,13.5581,1.09385,3.44653,1.00071,3.76731,0,6,2.1e-14
R500,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.28928,13.5581,0.519124,7.26223,0.255331,14.7652,0,6,2.1e-14
R600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.405899,13.5581,2.30487,1.70075,5.5032,0.712312,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.405899,13.5581,1.58783,2.46879,1.94239,2.01813,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.405899,13.5581,1.09385,3.58366,0.685578,5.7178,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.405899,13.5581,0.519124,7.55118,0.0854079,,0,6,-4.3e-14
R800,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.507359,13.5581,2.30487,0.872066,6.8788,0.292202,0,5,1.3e-11
R800,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.507359,13.5581,1.58783,1.26588,1.66945,1.20399,0,5,1.3e-11
R800,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.507359,13.5581,1.09385,1.83754,0.405169,4.9609,0,5,1.3e-11
R800,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.507359,13.5581,0.519124,3.87191,0.0238649,,0,5,1.3e-11
R1000,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.710185,13.5581,2.30487,0.0196974,9.62873,0.00471505,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.710185,13.5581,1.58783,0.0285926,0.808743,0.0561365,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.710185,13.5581,1.09385,0.0415047,0.0679284,,0,7,1.1e-13
R1000,global,eps 107 (c_axis),900,LI_SBR1,GLOBAL eps 107,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.710185,13.5581,0.519124,0.087455,0.000479219,,0,7,1.1e-13
A600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.184752,13.5581,2.30487,0.980532,2.50487,0.902241,0,6,2.1e-14
A600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.184752,13.5581,1.58783,1.42333,1.66481,1.35751,0,6,2.1e-14
A600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.184752,13.5581,1.09385,2.06609,1.10649,2.0425,0,6,2.1e-14
A600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.184752,13.5581,0.519124,4.35349,0.488771,4.62384,0,6,2.1e-14
R500,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.269116,13.5581,2.30487,1.63567,3.64869,1.03325,0,5,5.5e-12
R500,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.269116,13.5581,1.58783,2.37432,1.9491,1.93423,0,5,5.5e-12
R500,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.269116,13.5581,1.09385,3.44653,1.04119,3.62085,0,5,5.5e-12
R500,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.269116,13.5581,0.519124,7.26223,0.297115,12.6887,0,5,5.5e-12
R600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.363823,13.5581,2.30487,1.70075,4.93274,0.79469,0,5,2.7e-13
R600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.363823,13.5581,1.58783,2.46879,1.99638,1.96355,0,5,2.7e-13
R600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.363823,13.5581,1.09385,3.58366,0.807977,4.85162,0,5,2.7e-13
R600,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.363823,13.5581,0.519124,7.55118,0.132346,,0,5,2.7e-13
R800,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.452537,13.5581,2.30487,0.872066,6.13552,0.327601,0,5,1.4e-11
R800,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.452537,13.5581,1.58783,1.26588,1.83891,1.09304,0,5,1.4e-11
R800,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.452537,13.5581,1.09385,1.83754,0.551153,3.6469,0,5,1.4e-11
R800,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.452537,13.5581,0.519124,3.87191,0.04951,,0,5,1.4e-11
R1000,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.651868,13.5581,2.30487,0.0196974,8.83807,0.00513687,0,5,1.5e-10
R1000,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.651868,13.5581,1.58783,0.0285926,1.07114,0.0423849,0,5,1.5e-10
R1000,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.651868,13.5581,1.09385,0.0415047,0.129817,,0,5,1.5e-10
R1000,global,eps 107 (c_axis),900,LI_L2,GLOBAL eps 107,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.651868,13.5581,0.519124,0.087455,0.00190681,,0,5,1.5e-10
A600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.3316,13.5581,2.30487,0.980532,4.49585,0.502685,0,7,-1.8e-14
A600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.3316,13.5581,1.58783,1.42333,2.00856,1.12518,0,7,-1.8e-14
A600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.3316,13.5581,1.09385,2.06609,0.897342,2.51855,0,7,-1.8e-14
A600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.3316,13.5581,0.519124,4.35349,0.179103,12.6184,0,7,-1.8e-14
R500,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.446847,13.5581,2.30487,1.63567,6.05838,0.622279,0,6,2.4e-12
R500,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.446847,13.5581,1.58783,2.37432,1.85373,2.03374,0,6,2.4e-12
R500,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.446847,13.5581,1.09385,3.44653,0.567202,6.64667,0,6,2.4e-12
R500,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.446847,13.5581,0.519124,7.26223,0.0531029,,0,6,2.4e-12
R600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.557716,13.5581,2.30487,1.70075,7.56155,0.518412,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.557716,13.5581,1.58783,2.46879,1.47915,2.65016,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.557716,13.5581,1.09385,3.58366,0.289345,13.5478,0,6,-4.3e-14
R600,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.557716,13.5581,0.519124,7.55118,0.0110719,,0,6,-4.3e-14
R800,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,BRI,SENSITIVITY,RECON_CAP,0.643008,13.5581,2.30487,0.872066,8.71795,0.230559,0,6,2.0e-13
R800,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z2,SENSITIVITY,RECON_CAP,0.643008,13.5581,1.58783,1.26588,1.11104,1.80911,0,6,2.0e-13
R800,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z4,SENSITIVITY,RECON_CAP,0.643008,13.5581,1.09385,1.83754,0.141594,14.1955,0,6,2.0e-13
R800,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z8,SENSITIVITY,RECON_CAP,0.643008,13.5581,0.519124,3.87191,0.00229974,,0,6,2.0e-13
R1000,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.767958,13.5581,2.30487,0.0196974,10.412,0.00436035,0,5,-1.1e-12
R1000,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.767958,13.5581,1.58783,0.0285926,0.560621,0.0809816,0,5,-1.1e-12
R1000,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.767958,13.5581,1.09385,0.0415047,0.0301859,,0,5,-1.1e-12
R1000,global,eps 107 (c_axis),900,LI_CONT xi 0.5,GLOBAL eps 107,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION,0.767958,13.5581,0.519124,0.087455,8.75131e-05,,0,5,-1.1e-12
A600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,BRI,SENSITIVITY,RECON_CAP,0.653112,13.5581,2.30487,0.980532,8.85493,0.255225,0.3303,6,0.0e+00
A600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z2,SENSITIVITY,RECON_CAP,0.653112,13.5581,1.58783,1.42333,1.06553,2.12102,0.3303,6,0.0e+00
A600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z4,SENSITIVITY,RECON_CAP,0.653112,13.5581,1.09385,2.06609,0.128216,,0.3303,6,0.0e+00
A600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z8,SENSITIVITY,RECON_CAP,0.653112,13.5581,0.519124,4.35349,0.00185652,,0.3303,6,0.0e+00
R500,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.901812,13.5581,2.30487,1.63567,12.2268,0.308338,0.7064,10,7.1e-15
R500,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.901812,13.5581,1.58783,2.37432,0.117877,,0.7064,10,7.1e-15
R500,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.901812,13.5581,1.09385,3.44653,0.00113644,,0.7064,10,7.1e-15
R500,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.901812,13.5581,0.519124,7.26223,1.05627e-07,,0.7064,10,7.1e-15
R600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.95409,13.5581,2.30487,1.70075,12.9356,0.303039,0.8447,14,-2.8e-14
R600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.95409,13.5581,1.58783,2.46879,0.0272649,,0.8447,14,-2.8e-14
R600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.95409,13.5581,1.09385,3.58366,5.74675e-05,,0.8447,14,-2.8e-14
R600,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.95409,13.5581,0.519124,7.55118,2.55304e-10,,0.8447,14,-2.8e-14
R800,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.970702,13.5581,2.30487,0.872066,13.1608,0.152726,0.8965,12,1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.970702,13.5581,1.58783,1.26588,0.0112972,,0.8965,12,1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.970702,13.5581,1.09385,1.83754,9.6975e-06,,0.8965,12,1.4e-13
R800,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.970702,13.5581,0.519124,3.87191,7.14556e-12,,0.8965,12,1.4e-13
R1000,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,BRI,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.98643,13.5581,2.30487,0.0196974,13.3741,0.00339463,0.9495,10,6.2e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.98643,13.5581,1.58783,0.0285926,0.00246278,,0.9495,10,6.2e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z4,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.98643,13.5581,1.09385,0.0415047,4.53511e-07,,0.9495,10,6.2e-11
R1000,pairs_eq,ZHA2017 at 600 C,900,PAB,NEUTRAL,ISO_z8,BOUNDARY,RECON_CAP YUAN_STRONG_REDUCTION PAIRS_BEYOND_DILUTE,0.98643,13.5581,0.519124,0.087455,1.53784e-14,,0.9495,10,6.2e-11
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,PAB,NEUTRAL,BRI,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.911511,13.5581,2.30487,1.63567,12.3583,0.305058,0.6596,12,0.0e+00
R500,pairs_frozen,ZHA2017 frozen at 500 C,900,PAB,NEUTRAL,ISO_z2,BOUNDARY,RECON_CAP PAIRS_BEYOND_DILUTE,0.911511,13.5581,1.58783,2.37432,0.09677,,0.6596,12,0.0e+00
