sample,energy_map,cutoff_nm,dG_eV,f110,eps,reactive,theta_bri,reconstructed_fraction,N_bridging_umol_g,N_reconstructed_row_umol_g,N_basal_L1_umol_g,N_L1_subbridging_umol_g,N_subsurface_L2_4_umol_g,N_bulk_umol_g,N_react_umol_g,TOF_s_1,site_class,flags,Q_vs_R600,Q_ref_below_threshold
A600,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0197485,9.25602e-07,0.201795,4.72753e-06,1.31664e-07,0.0469057,0.00157174,13.1997,0.186323,12.1295,OK,,0.975385,
A600,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0197485,9.25602e-07,0.201795,4.72753e-06,1.31664e-07,0.0469057,0.00157174,13.1997,0.172037,13.1367,OK,,0.913533,
A600,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0197485,9.25602e-07,0.201795,4.72753e-06,1.31664e-07,0.0469057,0.00157174,13.1997,0.201795,11.1995,OK,,1.04142,
R500,PAB,0.34,+0,1,64 (a_axis),BRI,0.0271017,6.90908e-06,0.276955,3.53012e-05,1.95858e-07,0.0743748,0.00314276,36.4955,0.276955,13.6123,OK,,1.26578,
R500,PAB,0.34,+0,1,64 (a_axis),ISO_z2,0.0271017,6.90908e-06,0.276955,3.53012e-05,1.95858e-07,0.0743748,0.00314276,36.4955,0.262148,14.3812,OK,,1.24359,
R500,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0271017,6.90908e-06,0.276955,3.53012e-05,1.95858e-07,0.0743748,0.00314276,36.4955,0.248132,15.1935,OK,,1.22177,
R500,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0271017,6.90908e-06,0.276955,3.53012e-05,1.95858e-07,0.0743748,0.00314276,36.4955,0.222309,16.9584,OK,,1.1793,
R500,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0271017,6.90908e-06,0.276955,3.53012e-05,1.95858e-07,0.0743748,0.00314276,36.4955,0.276956,13.6123,OK,,1.26578,
R600,PAB,0.34,+0,1,64 (a_axis),BRI,0.0356696,4.34689e-05,0.364513,0.000222138,2.83203e-07,0.115058,0.00565546,93.5146,0.364513,10.7541,OK,,1,
R600,PAB,0.34,+0,1,64 (a_axis),ISO_z2,0.0356696,4.34689e-05,0.364513,0.000222138,2.83203e-07,0.115058,0.00565546,93.5146,0.338974,11.5643,OK,,1,
R600,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0356696,4.34689e-05,0.364513,0.000222138,2.83203e-07,0.115058,0.00565546,93.5146,0.315224,12.4356,OK,,1,
R600,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0356696,4.34689e-05,0.364513,0.000222138,2.83203e-07,0.115058,0.00565546,93.5146,0.272599,14.3801,OK,,1,
R600,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0356696,4.34689e-05,0.364513,0.000222138,2.83203e-07,0.115058,0.00565546,93.5146,0.364514,10.7541,OK,,1,
R800,PAB,0.34,+0,1,64 (a_axis),BRI,0.0447427,0.000176043,0.457184,0.000899732,3.92642e-07,0.170169,0.00968687,192.462,0.457184,4.39648,OK,,0.408819,
R800,PAB,0.34,+0,1,64 (a_axis),ISO_z2,0.0447427,0.000176043,0.457184,0.000899732,3.92642e-07,0.170169,0.00968687,192.462,0.417188,4.81797,OK,,0.416624,
R800,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0447427,0.000176043,0.457184,0.000899732,3.92642e-07,0.170169,0.00968687,192.462,0.380691,5.27987,OK,,0.424577,
R800,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0447427,0.000176043,0.457184,0.000899732,3.92642e-07,0.170169,0.00968687,192.462,0.316997,6.34076,OK,,0.44094,
R800,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0447427,0.000176043,0.457184,0.000899732,3.92642e-07,0.170169,0.00968687,192.462,0.457184,4.39648,OK,,0.408819,
R1000,PAB,0.34,+0,1,64 (a_axis),BRI,0.0711704,0.00283132,0.725325,0.0144739,8.44412e-07,0.419272,0.0435941,779.997,0.725325,0.0625927,OK,YUAN_STRONG_REDUCTION,0.00582036,
R1000,PAB,0.34,+0,1,64 (a_axis),ISO_z2,0.0711704,0.00283132,0.725325,0.0144739,8.44412e-07,0.419272,0.0435941,779.997,0.625751,0.0725528,OK,YUAN_STRONG_REDUCTION,0.00627386,
R1000,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0711704,0.00283132,0.725325,0.0144739,8.44412e-07,0.419272,0.0435941,779.997,0.539848,0.0840978,OK,YUAN_STRONG_REDUCTION,0.00676267,
R1000,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0711704,0.00283132,0.725325,0.0144739,8.44412e-07,0.419272,0.0435941,779.997,0.4018,0.112992,OK,YUAN_STRONG_REDUCTION,0.00785753,
R1000,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0711704,0.00283132,0.725325,0.0144739,8.44412e-07,0.419272,0.0435941,779.997,0.725326,0.0625926,OK,YUAN_STRONG_REDUCTION,0.00582035,
R1100,PAB,0.34,+0,1,64 (a_axis),BRI,0.0860434,0.00927315,0.87124,0.0474071,1.23422e-06,0.628466,0.100654,1341.35,0.87124,0.0279257,OK,YUAN_STRONG_REDUCTION,0.00259675,
R1100,PAB,0.34,+0,1,64 (a_axis),ISO_z2,0.0860434,0.00927315,0.87124,0.0474071,1.23422e-06,0.628466,0.100654,1341.35,0.727755,0.0334316,OK,YUAN_STRONG_REDUCTION,0.00289093,
R1100,PAB,0.34,+0,1,64 (a_axis),ISO_z4,0.0860434,0.00927315,0.87124,0.0474071,1.23422e-06,0.628466,0.100654,1341.35,0.6079,0.040023,OK,YUAN_STRONG_REDUCTION,0.00321842,
R1100,PAB,0.34,+0,1,64 (a_axis),ISO_z8,0.0860434,0.00927315,0.87124,0.0474071,1.23422e-06,0.628466,0.100654,1341.35,0.424157,0.0573608,OK,YUAN_STRONG_REDUCTION,0.0039889,
R1100,PAB,0.34,+0,1,64 (a_axis),BRI+BASAL,0.0860434,0.00927315,0.87124,0.0474071,1.23422e-06,0.628466,0.100654,1341.35,0.871241,0.0279257,OK,YUAN_STRONG_REDUCTION,0.00259675,
A600,PAB,0.34,+0,1,107 (c_axis),BRI,0.024694,9.60479e-07,0.252319,4.90512e-06,1.5749e-07,0.0534832,0.0014499,13.1427,0.252319,8.9569,OK,,1.05319,
A600,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.024694,9.60479e-07,0.252319,4.90512e-06,1.5749e-07,0.0534832,0.0014499,13.1427,0.240014,9.41611,OK,,1.00956,
A600,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.024694,9.60479e-07,0.252319,4.90512e-06,1.5749e-07,0.0534832,0.0014499,13.1427,0.228309,9.89887,OK,,0.967745,
A600,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.024694,9.60479e-07,0.252319,4.90512e-06,1.5749e-07,0.0534832,0.0014499,13.1427,0.206583,10.9399,OK,,0.889228,
A600,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.024694,9.60479e-07,0.252319,4.90512e-06,1.5749e-07,0.0534832,0.0014499,13.1427,0.25232,8.9569,OK,,1.05319,
R500,PAB,0.34,+0,1,107 (c_axis),BRI,0.0342235,7.26519e-06,0.349727,3.7119e-05,2.33277e-07,0.0832909,0.00276773,36.4142,0.349727,10.7798,OK,,1.26753,
R500,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.0342235,7.26519e-06,0.349727,3.7119e-05,2.33277e-07,0.0832909,0.00276773,36.4142,0.326201,11.5573,OK,,1.23913,
R500,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.0342235,7.26519e-06,0.349727,3.7119e-05,2.33277e-07,0.0832909,0.00276773,36.4142,0.304258,12.3908,OK,,1.21136,
R500,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.0342235,7.26519e-06,0.349727,3.7119e-05,2.33277e-07,0.0832909,0.00276773,36.4142,0.2647,14.2426,OK,,1.15768,
R500,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.0342235,7.26519e-06,0.349727,3.7119e-05,2.33277e-07,0.0832909,0.00276773,36.4142,0.349727,10.7798,OK,,1.26753,
R600,PAB,0.34,+0,1,107 (c_axis),BRI,0.0451051,4.64439e-05,0.46093,0.000237333,3.31749e-07,0.124896,0.00477603,93.4092,0.46093,8.50455,OK,,1,
R600,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.0451051,4.64439e-05,0.46093,0.000237333,3.31749e-07,0.124896,0.00477603,93.4092,0.420289,9.32692,OK,,1,
R600,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.0451051,4.64439e-05,0.46093,0.000237333,3.31749e-07,0.124896,0.00477603,93.4092,0.383231,10.2288,OK,,1,
R600,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.0451051,4.64439e-05,0.46093,0.000237333,3.31749e-07,0.124896,0.00477603,93.4092,0.31863,12.3027,OK,,1,
R600,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.0451051,4.64439e-05,0.46093,0.000237333,3.31749e-07,0.124896,0.00477603,93.4092,0.46093,8.50454,OK,,1,
R800,PAB,0.34,+0,1,107 (c_axis),BRI,0.0563767,0.000191594,0.576046,0.000979171,4.48818e-07,0.17769,0.00747217,192.338,0.576046,3.48931,OK,,0.410287,
R800,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.0563767,0.000191594,0.576046,0.000979171,4.48818e-07,0.17769,0.00747217,192.338,0.512926,3.91869,OK,,0.420148,
R800,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.0563767,0.000191594,0.576046,0.000979171,4.48818e-07,0.17769,0.00747217,192.338,0.456723,4.40091,OK,,0.430247,
R800,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.0563767,0.000191594,0.576046,0.000979171,4.48818e-07,0.17769,0.00747217,192.338,0.362117,5.55069,OK,,0.451177,
R800,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.0563767,0.000191594,0.576046,0.000979171,4.48818e-07,0.17769,0.00747217,192.338,0.576046,3.4893,OK,,0.410287,
R1000,PAB,0.34,+0,1,107 (c_axis),BRI,0.0924279,0.00317914,0.941635,0.0162513,9.54468e-07,0.43069,0.0280496,779.783,0.941635,0.048214,OK,YUAN_STRONG_REDUCTION,0.0056692,
R1000,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.0924279,0.00317914,0.941635,0.0162513,9.54468e-07,0.43069,0.0280496,779.783,0.775607,0.0585348,OK,YUAN_STRONG_REDUCTION,0.0062759,
R1000,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.0924279,0.00317914,0.941635,0.0162513,9.54468e-07,0.43069,0.0280496,779.783,0.638853,0.0710649,OK,YUAN_STRONG_REDUCTION,0.00694753,
R1000,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.0924279,0.00317914,0.941635,0.0162513,9.54468e-07,0.43069,0.0280496,779.783,0.43343,0.104746,OK,YUAN_STRONG_REDUCTION,0.00851407,
R1000,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.0924279,0.00317914,0.941635,0.0162513,9.54468e-07,0.43069,0.0280496,779.783,0.941636,0.048214,OK,YUAN_STRONG_REDUCTION,0.00566921,
R1100,PAB,0.34,+0,1,107 (c_axis),BRI,0.114021,0.0105532,1.15304,0.053949,1.39388e-06,0.65842,0.061846,1341.07,1.15304,0.0211008,OK,YUAN_STRONG_REDUCTION,0.00248112,
R1100,PAB,0.34,+0,1,107 (c_axis),ISO_z2,0.114021,0.0105532,1.15304,0.053949,1.39388e-06,0.65842,0.061846,1341.07,0.905074,0.0268818,OK,YUAN_STRONG_REDUCTION,0.00288217,
R1100,PAB,0.34,+0,1,107 (c_axis),ISO_z4,0.114021,0.0105532,1.15304,0.053949,1.39388e-06,0.65842,0.061846,1341.07,0.710438,0.0342465,OK,YUAN_STRONG_REDUCTION,0.00334805,
R1100,PAB,0.34,+0,1,107 (c_axis),ISO_z8,0.114021,0.0105532,1.15304,0.053949,1.39388e-06,0.65842,0.061846,1341.07,0.437733,0.0555818,OK,YUAN_STRONG_REDUCTION,0.00451785,
R1100,PAB,0.34,+0,1,107 (c_axis),BRI+BASAL,0.114021,0.0105532,1.15304,0.053949,1.39388e-06,0.65842,0.061846,1341.07,1.15304,0.0211008,OK,YUAN_STRONG_REDUCTION,0.00248112,
A600,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.0229571,9.44898e-07,0.175939,3.61989e-06,1.12316e-07,0.0390561,0.00118957,13.2338,0.175939,12.8454,OK,,1.02311,
A600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.0229571,9.44898e-07,0.175939,3.61989e-06,1.12316e-07,0.0390561,0.00118957,13.2338,0.167955,13.456,OK,,0.986214,
A600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.0229571,9.44898e-07,0.175939,3.61989e-06,1.12316e-07,0.0390561,0.00118957,13.2338,0.160333,14.0957,OK,,0.950646,
A600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.0229571,9.44898e-07,0.175939,3.61989e-06,1.12316e-07,0.0390561,0.00118957,13.2338,0.146111,15.4677,OK,,0.883303,
A600,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.0229571,9.44898e-07,0.175939,3.61989e-06,1.12316e-07,0.0390561,0.00118957,13.2338,0.175939,12.8454,OK,,1.02311,
R500,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.0311563,7.11298e-06,0.238792,2.72576e-05,1.63407e-07,0.0599557,0.00223427,36.549,0.238792,15.7878,OK,,1.25747,
R500,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.0311563,7.11298e-06,0.238792,2.72576e-05,1.63407e-07,0.0599557,0.00223427,36.549,0.224145,16.8195,OK,,1.23273,
R500,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.0311563,7.11298e-06,0.238792,2.72576e-05,1.63407e-07,0.0599557,0.00223427,36.549,0.210396,17.9186,OK,,1.20847,
R500,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.0311563,7.11298e-06,0.238792,2.72576e-05,1.63407e-07,0.0599557,0.00223427,36.549,0.185378,20.3369,OK,,1.16137,
R500,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.0311563,7.11298e-06,0.238792,2.72576e-05,1.63407e-07,0.0599557,0.00223427,36.549,0.238792,15.7878,OK,,1.25747,
R600,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.0407372,4.52301e-05,0.312222,0.000173348,2.31777e-07,0.0900838,0.00382539,93.5937,0.312222,12.5552,OK,,1,
R600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.0407372,4.52301e-05,0.312222,0.000173348,2.31777e-07,0.0900838,0.00382539,93.5937,0.287303,13.6441,OK,,1,
R600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.0407372,4.52301e-05,0.312222,0.000173348,2.31777e-07,0.0900838,0.00382539,93.5937,0.264373,14.8275,OK,,1,
R600,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.0407372,4.52301e-05,0.312222,0.000173348,2.31777e-07,0.0900838,0.00382539,93.5937,0.223857,17.5112,OK,,1,
R600,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.0407372,4.52301e-05,0.312222,0.000173348,2.31777e-07,0.0900838,0.00382539,93.5937,0.312222,12.5552,OK,,1,
R800,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.0510067,0.000185098,0.390883,0.000709463,3.16796e-07,0.130293,0.00618193,192.572,0.390883,5.1422,OK,,0.409567,
R800,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.0510067,0.000185098,0.390883,0.000709463,3.16796e-07,0.130293,0.00618193,192.572,0.352026,5.70981,OK,,0.418482,
R800,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.0510067,0.000185098,0.390883,0.000709463,3.16796e-07,0.130293,0.00618193,192.572,0.317031,6.34008,OK,,0.427589,
R800,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.0510067,0.000185098,0.390883,0.000709463,3.16796e-07,0.130293,0.00618193,192.572,0.257132,7.817,OK,,0.4464,
R800,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.0510067,0.000185098,0.390883,0.000709463,3.16796e-07,0.130293,0.00618193,192.572,0.390884,5.14219,OK,,0.409567,
R1000,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.0825931,0.0030279,0.631166,0.0116077,6.77201e-07,0.31908,0.0249462,780.213,0.631166,0.0719303,OK,YUAN_STRONG_REDUCTION,0.00572912,
R1000,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.0825931,0.0030279,0.631166,0.0116077,6.77201e-07,0.31908,0.0249462,780.213,0.53121,0.0854653,OK,YUAN_STRONG_REDUCTION,0.0062639,
R1000,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.0825931,0.0030279,0.631166,0.0116077,6.77201e-07,0.31908,0.0249462,780.213,0.447083,0.101547,OK,YUAN_STRONG_REDUCTION,0.00684856,
R1000,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.0825931,0.0030279,0.631166,0.0116077,6.77201e-07,0.31908,0.0249462,780.213,0.316689,0.143358,OK,YUAN_STRONG_REDUCTION,0.00818665,
R1000,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.0825931,0.0030279,0.631166,0.0116077,6.77201e-07,0.31908,0.0249462,780.213,0.631167,0.0719303,OK,YUAN_STRONG_REDUCTION,0.00572912,
R1100,PAB,0.34,+0,0.75,64 (a_axis),BRI,0.100909,0.0100031,0.765741,0.0383489,9.87367e-07,0.483758,0.0556555,1341.66,0.765741,0.0317731,OK,YUAN_STRONG_REDUCTION,0.00253067,
R1100,PAB,0.34,+0,0.75,64 (a_axis),ISO_z2,0.100909,0.0100031,0.765741,0.0383489,9.87367e-07,0.483758,0.0556555,1341.66,0.618995,0.0393057,OK,YUAN_STRONG_REDUCTION,0.00288078,
R1100,PAB,0.34,+0,0.75,64 (a_axis),ISO_z4,0.100909,0.0100031,0.765741,0.0383489,9.87367e-07,0.483758,0.0556555,1341.66,0.50037,0.048624,OK,YUAN_STRONG_REDUCTION,0.00327931,
R1100,PAB,0.34,+0,0.75,64 (a_axis),ISO_z8,0.100909,0.0100031,0.765741,0.0383489,9.87367e-07,0.483758,0.0556555,1341.66,0.326965,0.0744117,OK,YUAN_STRONG_REDUCTION,0.00424938,
R1100,PAB,0.34,+0,0.75,64 (a_axis),BRI+BASAL,0.100909,0.0100031,0.765741,0.0383489,9.87367e-07,0.483758,0.0556555,1341.66,0.765742,0.0317731,OK,YUAN_STRONG_REDUCTION,0.00253067,
A600,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.0287655,9.72867e-07,0.220446,3.72673e-06,1.35639e-07,0.0452227,0.00113907,13.1832,0.220446,10.2519,OK,,1.02582,
A600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.0287655,9.72867e-07,0.220446,3.72673e-06,1.35639e-07,0.0452227,0.00113907,13.1832,0.207949,10.8681,OK,,0.97902,
A600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.0287655,9.72867e-07,0.220446,3.72673e-06,1.35639e-07,0.0452227,0.00113907,13.1832,0.196159,11.5213,OK,,0.934351,
A600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.0287655,9.72867e-07,0.220446,3.72673e-06,1.35639e-07,0.0452227,0.00113907,13.1832,0.174548,12.9478,OK,,0.851039,
A600,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.0287655,9.72867e-07,0.220446,3.72673e-06,1.35639e-07,0.0452227,0.00113907,13.1832,0.220447,10.2519,OK,,1.02582,
R500,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.0392515,7.40228e-06,0.300832,2.83653e-05,1.96066e-07,0.0681158,0.00204255,36.479,0.300832,12.5319,OK,,1.25396,
R500,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.0392515,7.40228e-06,0.300832,2.83653e-05,1.96066e-07,0.0681158,0.00204255,36.479,0.277681,13.5767,OK,,1.22302,
R500,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.0392515,7.40228e-06,0.300832,2.83653e-05,1.96066e-07,0.0681158,0.00204255,36.479,0.256312,14.7086,OK,,1.19283,
R500,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.0392515,7.40228e-06,0.300832,2.83653e-05,1.96066e-07,0.0681158,0.00204255,36.479,0.218381,17.2634,OK,,1.1347,
R500,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.0392515,7.40228e-06,0.300832,2.83653e-05,1.96066e-07,0.0681158,0.00204255,36.479,0.300832,12.5319,OK,,1.25396,
R600,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.0511782,4.77115e-05,0.392241,0.000182854,2.73e-07,0.0990712,0.0033521,93.5052,0.392241,9.99387,OK,,1,
R600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.0511782,4.77115e-05,0.392241,0.000182854,2.73e-07,0.0990712,0.0033521,93.5052,0.353121,11.101,OK,,1,
R600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.0511782,4.77115e-05,0.392241,0.000182854,2.73e-07,0.0990712,0.0033521,93.5052,0.317904,12.3308,OK,,1,
R600,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.0511782,4.77115e-05,0.392241,0.000182854,2.73e-07,0.0990712,0.0033521,93.5052,0.257655,15.2141,OK,,1,
R600,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.0511782,4.77115e-05,0.392241,0.000182854,2.73e-07,0.0990712,0.0033521,93.5052,0.392241,9.99386,OK,,1,
R800,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.0635091,0.000198612,0.486684,0.000761235,3.62716e-07,0.137214,0.00498734,192.47,0.486684,4.12999,OK,,0.413252,
R800,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.0635091,0.000198612,0.486684,0.000761235,3.62716e-07,0.137214,0.00498734,192.47,0.42683,4.70913,OK,,0.424208,
R800,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.0635091,0.000198612,0.486684,0.000761235,3.62716e-07,0.137214,0.00498734,192.47,0.374338,5.36948,OK,,0.435453,
R800,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.0635091,0.000198612,0.486684,0.000761235,3.62716e-07,0.137214,0.00498734,192.47,0.287926,6.98095,OK,,0.458847,
R800,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.0635091,0.000198612,0.486684,0.000761235,3.62716e-07,0.137214,0.00498734,192.47,0.486684,4.12999,OK,,0.413253,
R1000,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.105153,0.00334857,0.803306,0.0128365,7.60711e-07,0.323809,0.0165753,780.043,0.803306,0.0565165,OK,YUAN_STRONG_REDUCTION,0.00565512,
R1000,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.105153,0.00334857,0.803306,0.0128365,7.60711e-07,0.323809,0.0165753,780.043,0.643245,0.0705796,OK,YUAN_STRONG_REDUCTION,0.00635795,
R1000,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.105153,0.00334857,0.803306,0.0128365,7.60711e-07,0.323809,0.0165753,780.043,0.515077,0.0881421,OK,YUAN_STRONG_REDUCTION,0.00714813,
R1000,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.105153,0.00334857,0.803306,0.0128365,7.60711e-07,0.323809,0.0165753,780.043,0.330266,0.137465,OK,YUAN_STRONG_REDUCTION,0.00903537,
R1000,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.105153,0.00334857,0.803306,0.0128365,7.60711e-07,0.323809,0.0165753,780.043,0.803306,0.0565164,OK,YUAN_STRONG_REDUCTION,0.00565511,
R1100,PAB,0.34,+0,0.75,107 (c_axis),BRI,0.131235,0.0111686,0.994697,0.0428159,1.11205e-06,0.496888,0.0345215,1341.43,0.994697,0.0244597,OK,YUAN_STRONG_REDUCTION,0.00244747,
R1100,PAB,0.34,+0,0.75,107 (c_axis),ISO_z2,0.131235,0.0111686,0.994697,0.0428159,1.11205e-06,0.496888,0.0345215,1341.43,0.750744,0.0324079,OK,YUAN_STRONG_REDUCTION,0.00291937,
R1100,PAB,0.34,+0,0.75,107 (c_axis),ISO_z4,0.131235,0.0111686,0.994697,0.0428159,1.11205e-06,0.496888,0.0345215,1341.43,0.566621,0.0429387,OK,YUAN_STRONG_REDUCTION,0.00348223,
R1100,PAB,0.34,+0,0.75,107 (c_axis),ISO_z8,0.131235,0.0111686,0.994697,0.0428159,1.11205e-06,0.496888,0.0345215,1341.43,0.322771,0.0753784,OK,YUAN_STRONG_REDUCTION,0.00495451,
R1100,PAB,0.34,+0,0.75,107 (c_axis),BRI+BASAL,0.131235,0.0111686,0.994697,0.0428159,1.11205e-06,0.496888,0.0345215,1341.43,0.994698,0.0244597,OK,YUAN_STRONG_REDUCTION,0.00244747,
A600,PAB,0.34,+0,0.5,64 (a_axis),BRI,0.0286203,9.63605e-07,0.14623,2.4613e-06,9.12252e-08,0.030832,0.000837506,13.2721,0.14623,15.4551,OK,,0.984314,
A600,PAB,0.34,+0,0.5,64 (a_axis),ISO_z2,0.0286203,9.63605e-07,0.14623,2.4613e-06,9.12252e-08,0.030832,0.000837506,13.2721,0.137981,16.3791,OK,,0.943714,
A600,PAB,0.34,+0,0.5,64 (a_axis),ISO_z4,0.0286203,9.63605e-07,0.14623,2.4613e-06,9.12252e-08,0.030832,0.000837506,13.2721,0.130197,17.3584,OK,,0.904795,
A600,PAB,0.34,+0,0.5,64 (a_axis),ISO_z8,0.0286203,9.63605e-07,0.14623,2.4613e-06,9.12252e-08,0.030832,0.000837506,13.2721,0.115921,19.496,OK,,0.831694,
A600,PAB,0.34,+0,0.5,64 (a_axis),BRI+BASAL,0.0286203,9.63605e-07,0.14623,2.4613e-06,9.12252e-08,0.030832,0.000837506,13.2721,0.14623,15.4551,OK,,0.984314,
R500,PAB,0.34,+0,0.5,64 (a_axis),BRI,0.0379912,7.32869e-06,0.194118,1.87232e-05,1.28102e-07,0.0450993,0.00144193,36.6093,0.194118,19.4211,OK,,1.2369,
R500,PAB,0.34,+0,0.5,64 (a_axis),ISO_z2,0.0379912,7.32869e-06,0.194118,1.87232e-05,1.28102e-07,0.0450993,0.00144193,36.6093,0.17965,20.9853,OK,,1.20911,
R500,PAB,0.34,+0,0.5,64 (a_axis),ISO_z4,0.0379912,7.32869e-06,0.194118,1.87232e-05,1.28102e-07,0.0450993,0.00144193,36.6093,0.16626,22.6753,OK,,1.18193,
R500,PAB,0.34,+0,0.5,64 (a_axis),ISO_z8,0.0379912,7.32869e-06,0.194118,1.87232e-05,1.28102e-07,0.0450993,0.00144193,36.6093,0.1424,26.4748,OK,,1.12941,
R500,PAB,0.34,+0,0.5,64 (a_axis),BRI+BASAL,0.0379912,7.32869e-06,0.194118,1.87232e-05,1.28102e-07,0.0450993,0.00144193,36.6093,0.194119,19.4211,OK,,1.2369,
R600,PAB,0.34,+0,0.5,64 (a_axis),BRI,0.0488619,4.72431e-05,0.249659,0.000120706,1.75893e-07,0.0647036,0.00229424,93.6832,0.249659,15.7014,OK,,1,
R600,PAB,0.34,+0,0.5,64 (a_axis),ISO_z2,0.0488619,4.72431e-05,0.249659,0.000120706,1.75893e-07,0.0647036,0.00229424,93.6832,0.225859,17.356,OK,,1,
